"","state","county","GEOID","year","total_county_pop","acp_outreach","ag_rcpp","ag_reap","ag_reconnect","ag_urban_forest","airport_infrastructure_comp","airport_infrastructure_formula","airport_terminal","asap","bric","bridge","brownfield","buses","capital_investment","carbon_capture_dem","cdbg_entitlement","charge_fuel_infra","clean_hydrogen","clean_school_bus","climate_coasts","coc","crisi","culvert_restore","dac_hubs","dhs_flood","doe_battery","doe_carbon_storage","doe_grid_innovation","doe_grid_resilience","doe_hydrogen_electro","doe_rural_energy","doi_aging_infra","doi_drought","doi_rural_water","doi_water_recycle","doi_water_storage","dot_tc","elderly","epa_great_lakes","ferry_rural_comms","fhwa_carbon","fhwa_protect_comp","fhwa_stp","fhwa_tap","fra_intercity_rail","fra_rail_cross","fs_wildfire","fta_5307_5340","fta_5310","fta_5337_combined","fta_5339","fta_rail_vehicle","grrp_comp","grrp_elements","grrp_leading","hcv","home","hud_disability","hud_esg","hud_hopwa","indian_health","indian_water","infra","land_port","low_no_emission","mega","motor_carrier_safety","national_lab","natural_gas","ntia_middle_mile","ports","public_hsg","public_hsg_cap","raise","reconnect_community","rural_surface","s8_project","safe_streets","smart_grid","tribal_broadband","ttp"
"1580","MS","Scott County",28123,"2022-2023",28288,0,0,0,157028.103789593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12097.2143665158,0,17884.8628393665,17792.9864253394,0,0,0,16648.0486425339,0,0,0,118.884332579186
"1581","MS","Sharkey County",28125,"2022-2023",4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49869.2116557488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39379.2636096679,0,0,0,0
"1582","MS","Simpson County",28127,"2022-2023",26818,0,0,0,165635.431426654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8512.15601461705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31451.5250950854,2130.77037810426,0,0,0
"1583","MS","Smith County",28129,"2022-2023",15919,0,0,0,255309.190275771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7662.73007098436,0,0,0,0
"1584","MS","Stone County",28131,"2022-2023",18282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.0333661525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4161.57969587572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1585","MS","Sunflower County",28133,"2022-2023",25759,0,0,0,90707.9855584456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9808.64940409178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2696.76617881129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110827.904809969,0,0,0,0
"1586","MS","Tallahatchie County",28135,"2022-2023",14041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46182.3231963535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7789.47368421053,0,0,0,0
"1587","MS","Tate County",28137,"2022-2023",28419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41697.4559273725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39621.978253985,24715.3312924452,0,0,0,2905.02832611985,0,0,0,0
"1588","MS","Tippah County",28139,"2022-2023",21976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10625.0455041864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31852.9304696032,0,0,24466.6454313797,0,0,0,0
"1589","MS","Tishomingo County",28141,"2022-2023",19396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4442.87481955042,0,0,0,0,0,0,0,0,0,0,0,0,0,22534.130748608,22151.8869870076,0,0,0,31850.123736853,0,0,0,0
"1590","MS","Tunica County",28143,"2022-2023",9807,0,0,0,504732.334047109,0,0,19932.7011318446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270852.452329968,15331.5998776384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44331.8038136025,0,0,0,0
"1591","MS","Union County",28145,"2022-2023",28578,0,0,0,0,0,0,4721.4290713136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169745.958429561,0,0,0,0,24494.366295752,0,0,14404.7519070614,0,0,0,0
"1592","MS","Walthall County",28147,"2022-2023",14423,0,0,0,0,0,0,7626.70734243916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1593","MS","Warren County",28149,"2022-2023",46030,0,0,0,0,0,0,5865.73973495546,0,0,0,0,20866.5001086248,0,0,0,0,0,0,76037.3669346079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4986.00912448403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461.7423419509,0,0,0,0,0,0,0,0,0,0,0,7434.41233977841,0,0,0,0,0,0,110958.288072996,1241.42950249837,0,0,0
"1594","MS","Washington County",28151,"2022-2023",45072,0,0,0,351391.240681576,0,0,12646.4323748669,0,0,0,0,0,0,0,0,0,0,0,35055.0230741924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465779.530528932,0,1479.18885339013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76712.948171814,0,0,0,0
"1595","MS","Wayne County",28153,"2022-2023",20344,0,0,0,0,0,0,10961.4628391663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15729.4534014943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14382.6681085332,13287.4557609123,0,0,0,58767.3515532835,0,0,0,0
"1596","MS","Webster County",28155,"2022-2023",9727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9869.4355916521,0,0,0
"1597","MS","Wilkinson County",28157,"2022-2023",8727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62116.7640655437,0,0,0,0
"1598","MS","Winston County",28159,"2022-2023",18116,0,0,0,0,0,0,8776.77191432987,0,0,0,0,26716.7145065136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146624.530801501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8948.16736586443,0,0,0,0,0,0,0,0,0,0,0,0,0,56391.91874586,49272.4663281077,0,0,0,296349.304482226,0,0,0,4011.09516449547
"1599","MS","Yalobusha County",28161,"2022-2023",12276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97122.2710980775,94998.615184099,0,0,0,31140.1107852721,9775.17106549365,0,0,0
"1600","MS","Yazoo County",28163,"2022-2023",28511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474.20293921644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443388.165971029,0,1227596.36631476,119154.221177791,2004.24397600926,0,0,0
"1601","MT","Beaverhead County",30001,"2022-2023",9454,0,0,0,0,0,0,32155.7012904591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207257.986037656,0,0,0,0,0,0,132631.584514491,0,0,0,0
"1602","MT","Big Horn County",30003,"2022-2023",13302,0,0,0,322501.127649977,0,0,0,0,0,0,0,16847.0906630582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941.36220117276,0,0,0,0,147255.751014885,2480.8299503834,0,0,0,0,0,0,0,0,0,0,0,596418.358141633,0,0,0,0,0,1987309.80303714,1145075.25184183
"1603","MT","Blaine County",30005,"2022-2023",6698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27312.0334428188,0,0,0,850383.845924156
"1604","MT","Broadwater County",30007,"2022-2023",6080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730579.934210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1605","MT","Carbon County",30009,"2022-2023",10689,0,0,0,0,0,0,10290.9533164936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30144.6346711573,0,0,0,0
"1606","MT","Carter County",30011,"2022-2023",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23147.1264367816
"1607","MT","Cascade County",30013,"2022-2023",81576,0,0,0,0,0,0,37705.9429243895,0,0,0,0,0,0,0,0,18961.9250760027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317.21339609689,0,0,13884.7700304011,0,0,0,0,0,0,47611.7730705109,0,0,0,0,0,0,0,27358.0955182897,7588.95998823183,7306.09492988134,0,0,0,0,0,0,0,0,0,0,0,0,0,45470.6653917819,35028.9300774738,0,0,0,68467.3801117976,0,0,0,0
"1608","MT","Chouteau County",30015,"2022-2023",5731,0,0,0,0,0,0,96841.737916594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11783283.8946083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190737.393125109,0,0,32442.5056709126,0,0,0,256338.684348281
"1609","MT","Custer County",30017,"2022-2023",11563,0,0,0,0,0,0,26290.7549943786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20287.9010637378,0,0,0,0
"1610","MT","Daniels County",30019,"2022-2023",1705,0,0,0,0,0,0,116959.530791789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3225806.4516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46851.6129032258,0,0,395163.636363636
"1611","MT","Dawson County",30021,"2022-2023",8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67996.3735267452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13774.2520398912,15373.3000906618,0,0,0,0,0,0,0,0
"1612","MT","Deer Lodge County",30023,"2022-2023",9153,0,0,0,0,0,0,0,0,0,0,0,72835.9007975527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214073.746312684,0,92300.7757019556,108366.327979897,2111494.15492188,0,0,0,0,0,0,0
"1613","MT","Fallon County",30025,"2022-2023",2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27931.0924369748,0,0,0,0
"1614","MT","Fergus County",30027,"2022-2023",11167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110414.61448912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39837.2884391511,0,0,0,0
"1615","MT","Flathead County",30029,"2022-2023",102001,0,0,1273.86006019549,59292.7520318428,0,0,0,71567.925804649,0,0,2352.91810864599,0,0,0,0,0,0,0,3872.5110538132,0,1863.69741473123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510.34793776532,626.395819648827,0,0,0,0,0,0,0,3921.53018107666,0,0,0,0,0,0,0,0,0,2252.5759551377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378.23158596484,5154.51809295987,98250.8798933344,0,245095.636317291,41911.814590053,7568.55324947795,0,101893.197125518,857.609239125107
"1616","MT","Gallatin County",30031,"2022-2023",111401,0,0,3622.05904794391,0,0,4039.46104613065,90962.172691448,89765.8010251254,0,0,0,0,0,0,0,0,0,0,0,0,4640.48796689437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507.05110367052,0,0,0,0,0,0,0,0,14265.2220357088,0,0,0,0,0,0,0,0,0,0,1681.83409484655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101.16605775532,218037.737542751,30196.6409637256,6887.14643495121,0,0,0
"1617","MT","Garfield County",30033,"2022-2023",1051,0,0,0,0,0,0,212178.877259753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570884.871550904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1618","MT","Glacier County",30035,"2022-2023",13706,0,559995.987158909,0,0,0,0,0,0,0,0,0,36480.3735590252,50194.075587334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40290.2378520356,0,0,0,0,62760.9805924413,11454.8372975339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29078.6516853933,0,1212425.3611557,502992.995768277
"1619","MT","Golden Valley County",30037,"2022-2023",814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15233415.2334152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1620","MT","Granite County",30039,"2022-2023",3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126563.909774436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589298.345864662,0,0,0,0,0,0,0,0,103348.571428571,0,0
"1621","MT","Hill County",30041,"2022-2023",16422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112166.60577274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66564.1213006942,0,0,57582.9375228352,8525.14919011083,0,0,202132.20070637
"1622","MT","Jefferson County",30043,"2022-2023",12069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7579.74977214351,0,0,0,0
"1623","MT","Judith Basin County",30045,"2022-2023",1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300813.00813008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58012.7032520325,0,0,0,0
"1624","MT","Lake County",30047,"2022-2023",30383,0,0,0,0,0,0,8612.11861896455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21856.367047362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13533.4232959221,0,0,0,0,0,16828.2263107659,0,0,0,0,0,0,0,0,0,0,0,212971.266826844,2464282.23019452,0,25048.5468847711,3028.00908402725,11310.0747128328,342073.133002008,69548.4975150578
"1625","MT","Lewis and Clark County",30049,"2022-2023",68714,0,0,0,0,0,0,35896.7604854906,0,0,0,0,0,0,0,0,0,0,0,0,0,5001.25156445557,0,0,0,0,0,0,0,0,0,0,21829.6125971418,0,0,0,0,0,3222.24000931397,0,0,0,0,0,0,0,0,6124.29781412813,0,0,0,0,0,0,0,0,758850.307069884,0,2010.68195709753,0,22011.7297785022,0,0,0,0,0,0,0,0,0,0,0,45109.6865267631,31559.4638647146,0,0,0,29008.6881858137,0,0,0,0
"1626","MT","Liberty County",30051,"2022-2023",2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14140.1221995927,0,0,0,0
"1627","MT","Lincoln County",30053,"2022-2023",19845,0,0,0,304757.873519778,0,0,0,0,0,313970.168808264,0,33593.7011841774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296996.976568405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54247.871000252,0,0,0,0
"1628","MT","Madison County",30057,"2022-2023",8530,0,0,36467.9953106682,0,0,0,25556.8581477139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629","MT","McCone County",30055,"2022-2023",1826,0,0,6374.58926615553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328587.075575027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25403.0668127054
"1630","MT","Meagher County",30059,"2022-2023",1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1631","MT","Mineral County",30061,"2022-2023",4330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32992411.778291,3146045.03464203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7954660.73903002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79361.2009237875,0,0
"1632","MT","Missoula County",30063,"2022-2023",119062,4199.49270128169,0,0,0,0,0,57650.4762224723,92388.8394281971,0,0,0,4199.49270128169,0,0,0,9387.43679763485,0,0,6635.19846802506,0,10904.7975004619,0,0,0,0,0,0,0,0,0,54329.4334044447,0,0,0,0,0,5577.44704439704,4778.12400262048,0,0,11986.1164771296,24675.3792141909,0,0,0,0,47007.802657439,55389.6457307957,0,0,0,0,0,0,0,134650.996959567,6906.15813609716,3940.83754682434,0,0,0,0,0,0,420379.726529035,0,0,0,0,16457.1147805345,0,0,0,206072.449648083,201575.649661521,0,129559.473215636,81564.6805865851,2886.17694982446,87292.4022778048,2578.90006887168
"1633","MT","Musselshell County",30065,"2022-2023",4682,0,0,2864.16061512174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648440.83724904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84925.6727894062,0,0,0,0
"1634","MT","Park County",30067,"2022-2023",16513,0,0,0,0,0,0,6661.41827650942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391725.973475444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1635","MT","Petroleum County",30069,"2022-2023",464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1636","MT","Phillips County",30071,"2022-2023",4032,0,0,0,2170106.15079365,0,0,40178.5714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3695436.50793651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463879.464285714
"1637","MT","Pondera County",30073,"2022-2023",5911,0,1298478.26086957,0,0,0,0,31553.0367112164,0,0,0,0,0,116386.398240568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26560.6496362714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67425.4779225173,0,2811284.38504483,138934.02131619
"1638","MT","Powder River County",30075,"2022-2023",1634,0,0,0,0,0,0,203531.211750306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1639","MT","Powell County",30077,"2022-2023",6843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61497.1503726436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24311.2669881631,0,50216.8639485606,0,0
"1640","MT","Prairie County",30079,"2022-2023",1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516351.118760757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1641","MT","Ravalli County",30081,"2022-2023",43424,0,238816.460943257,1896.2324981577,92456.7059690494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627412.260501105,0,3384.11938098747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45122.9043846721,0,0,0,20202.5377671334,0,0,14084.1239867354,0,7913.45799557848,0,0
